date,invoice_id,customer_name,region,sku_code,sku_name,category,qty_sold,unit_cost,unit_price,unit_discount,returned_units
2025-08-13,INV-61503,Wegmans,Midwest,SKU-1227,SuperPlus Paper Goods 12-ct Box,Paper Goods,120,4.19,7.53,0,11
2025-08-27,INV-47932,Whole Foods,Northeast,SKU-1158,PureClean Cleaning 6-ct Set,Cleaning,22,10.41,18.74,0,0
2025-10-17,INV-16868,Amazon,Southwest,SKU-1352,PremiumPlus Paper Goods 12-ct Box,Paper Goods,32,12.85,26.3,0,0
2025-09-16,INV-17413,Kroger,Midwest,SKU-1704,AdvancedMax Paper Goods Set,Paper Goods,187,6.42,11.73,0,0
2025-08-20,INV-34703,CVS,West,SKU-1403,EliteBright Food & Beverage Set,Food & Beverage,470,6.88,12.24,0.68,59
2025-08-27,INV-44239,Dollar General,National,SKU-1674,SuperCare Paper Goods 48-ct Set,Paper Goods,493,5.39,11.03,0,0
2025-09-06,INV-58288,Dollar General,National,SKU-1819,FreshPlus Food & Beverage 6-ct Bundle,Food & Beverage,410,2.68,3.67,0,0
2025-09-01,INV-21682,Amazon,National,SKU-1934,EliteCare Health & Wellness 6-ct Case,Health & Wellness,441,5.45,11.4,0,0
2025-10-20,INV-28349,Family Dollar,National,SKU-1794,UltraFresh Cleaning 24-ct Pack,Cleaning,403,5.31,9.38,0,0
2025-09-16,INV-12986,Walmart,National,SKU-1425,UltraCare Food & Beverage 24-ct Box,Food & Beverage,33,6.12,7.51,0,0
2025-10-17,INV-86460,Sam's Club,Southeast,SKU-1848,FreshGuard Health & Wellness 6-ct Box,Health & Wellness,32,15.07,28.95,0,0
2025-08-25,INV-15853,Kroger,West,SKU-1135,ProFresh Paper Goods 24-ct Case,Paper Goods,480,13.1,24.96,1.48,0
2025-08-19,INV-88329,Publix,Northeast,SKU-1187,AdvancedBright Medical Supplies 6-ct Case,Medical Supplies,326,15.25,31.11,0,0
2025-08-29,INV-17242,BJ's Wholesale,Midwest,SKU-1891,AdvancedCare Medical Supplies Bundle,Medical Supplies,248,7.79,14.55,0.42,0
2025-09-22,INV-72942,Sam's Club,Southeast,SKU-1278,PremiumComfort Home Goods 12-ct Collection,Home Goods,130,16.69,38.51,0,0
2025-10-08,INV-15604,Family Dollar,Midwest,SKU-1637,FreshShield Paper Goods 24-ct Pack,Paper Goods,393,8.97,14.81,0,0
2025-08-19,INV-16710,Family Dollar,National,SKU-1736,UltraMax Home Goods 12-ct Collection,Home Goods,62,12.54,26.31,0,0
2025-09-07,INV-85110,Publix,National,SKU-1637,FreshShield Paper Goods 24-ct Pack,Paper Goods,478,8.97,15.64,0.53,0
2025-08-14,INV-81327,Dollar General,Southwest,SKU-1528,EliteMax Home Goods 36-ct Set,Home Goods,134,29.4,56.61,0,0
2025-10-31,INV-74335,CVS,Northeast,SKU-1251,MegaShield Health & Wellness 36-ct Kit,Health & Wellness,466,16.09,32.68,0,0
2025-10-31,INV-92145,BJ's Wholesale,Southwest,SKU-1046,EssentialComfort Food & Beverage 48-ct Collection,Food & Beverage,335,9.17,12.5,0,0
2025-08-16,INV-95540,Family Dollar,West,SKU-1757,UltraComfort Home Goods 36-ct Box,Home Goods,35,21.81,35.0,0,0
2025-08-29,INV-33830,Wegmans,West,SKU-1037,FreshMax Food & Beverage 36-ct Set,Food & Beverage,387,7.99,14.29,0,0
2025-08-17,INV-67310,Wegmans,Southeast,SKU-1517,UltraPlus Beauty 24-ct Set,Beauty,192,14.63,52.44,0,0
2025-10-08,INV-60354,Whole Foods,National,SKU-1843,AdvancedComfort Paper Goods 12-ct Kit,Paper Goods,194,4.95,6.96,0.63,0
2025-08-08,INV-52741,Meijer,Northeast,SKU-1779,SuperPlus Beauty 24-ct Pack,Beauty,32,11.79,41.66,0,0
2025-11-01,INV-17930,Walmart,Southeast,SKU-1634,SuperCare Medical Supplies 48-ct Box,Medical Supplies,484,29.03,48.88,0,0
2025-10-19,INV-40788,Whole Foods,Southeast,SKU-1389,PureFresh Health & Wellness 48-ct Case,Health & Wellness,425,15.1,27.72,1.95,0
2025-08-09,INV-84360,Target,Northeast,SKU-1342,ProFresh Home Goods 24-ct Set,Home Goods,413,38.76,69.4,0,0
2025-09-04,INV-77656,H-E-B,National,SKU-1206,FreshPlus Paper Goods 12-ct Kit,Paper Goods,449,10.41,23.07,1.59,0
2025-08-24,INV-56693,Walmart,West,SKU-1644,SuperSoft Health & Wellness 12-ct Box,Health & Wellness,500,17.06,34.73,1.49,0
2025-08-06,INV-54883,Dollar General,Northeast,SKU-1823,EliteGuard Personal Care 36-ct Pack,Personal Care,428,15.45,26.9,0,0
2025-08-10,INV-32494,Walgreens,West,SKU-1212,EliteSoft Food & Beverage 48-ct Set,Food & Beverage,231,9.34,12.52,0,5
2025-09-07,INV-20979,CVS,Northeast,SKU-1770,MegaClean Personal Care 24-ct Kit,Personal Care,407,2.93,7.92,0,0
2025-11-01,INV-92611,Sam's Club,Southwest,SKU-1887,PureMax Food & Beverage 24-ct Box,Food & Beverage,492,9.56,13.63,0,0
2025-10-27,INV-66054,Rite Aid,National,SKU-1775,UltraGuard Personal Care 6-ct Collection,Personal Care,192,9.32,18.92,0,0
2025-10-05,INV-15802,Rite Aid,National,SKU-1445,FreshPlus Paper Goods 24-ct Collection,Paper Goods,127,18.31,29.95,0.78,3
2025-10-25,INV-18906,Costco,National,SKU-1863,PureBright Personal Care 12-ct Set,Personal Care,157,14.77,32.28,0,15
2025-08-23,INV-64941,Publix,National,SKU-1371,AdvancedSoft Cleaning 36-ct Collection,Cleaning,25,8.89,17.23,0,0
2025-10-08,INV-85051,Amazon,Southeast,SKU-1146,AdvancedGuard Medical Supplies 24-ct Collection,Medical Supplies,342,15.21,23.33,0.75,8
2025-10-05,INV-83487,Target,Southeast,SKU-1520,UltraFresh Paper Goods 48-ct Pack,Paper Goods,47,14.88,26.73,0,0
2025-10-11,INV-86746,BJ's Wholesale,Midwest,SKU-1045,PremiumPlus Home Goods 48-ct Collection,Home Goods,457,8.88,17.44,0,5
2025-08-10,INV-97376,Meijer,Northeast,SKU-1157,UltraShield Cleaning Collection,Cleaning,272,11.99,23.01,0,12
2025-08-23,INV-35506,Meijer,National,SKU-1065,AdvancedComfort Beauty 6-ct Kit,Beauty,386,7.89,23.46,0,0
2025-09-22,INV-16064,Wegmans,Southwest,SKU-1736,UltraMax Home Goods 12-ct Collection,Home Goods,198,12.54,27.33,0,0
2025-08-18,INV-75397,Costco,Southeast,SKU-1793,EssentialSoft Health & Wellness 24-ct Collection,Health & Wellness,196,15.16,25.29,0,0
2025-08-17,INV-14441,Albertsons,Midwest,SKU-1489,EssentialCare Personal Care Box,Personal Care,431,10.64,31.7,0,0
2025-08-27,INV-92456,Albertsons,National,SKU-1312,ProSoft Personal Care 36-ct Bundle,Personal Care,65,13.69,27.92,0,0
2025-10-22,INV-48008,BJ's Wholesale,Southeast,SKU-1470,PremiumPlus Personal Care 48-ct Pack,Personal Care,78,17.51,34.1,0,0
2025-09-02,INV-59220,CVS,Southeast,SKU-1287,ProComfort Cleaning 48-ct Pack,Cleaning,371,4.88,12.61,0,0
2025-08-26,INV-44604,Target,National,SKU-1884,ProCare Cleaning 12-ct Set,Cleaning,135,11.88,22.44,0,3
2025-10-04,INV-40784,Sam's Club,Southwest,SKU-1934,EliteCare Health & Wellness 6-ct Case,Health & Wellness,417,5.45,12.67,0,0
2025-08-27,INV-56752,CVS,National,SKU-1065,AdvancedComfort Beauty 6-ct Kit,Beauty,424,7.89,24.83,0,0
2025-10-20,INV-32696,Whole Foods,Northeast,SKU-1632,SuperClean Cleaning 24-ct Set,Cleaning,412,8.39,15.64,0.39,0
2025-10-22,INV-84769,Whole Foods,National,SKU-1007,SuperGuard Medical Supplies Kit,Medical Supplies,489,18.99,34.11,1.35,0
2025-10-12,INV-42058,Albertsons,Northeast,SKU-1991,FreshSoft Personal Care Pack,Personal Care,328,3.69,7.58,0,0
2025-08-27,INV-69741,Kroger,National,SKU-1728,AdvancedBright Beauty 48-ct Box,Beauty,26,15.8,40.39,0,0
2025-08-19,INV-13860,Sam's Club,Midwest,SKU-1025,UltraFresh Paper Goods 36-ct Kit,Paper Goods,231,5.49,8.99,0,15
2025-08-20,INV-27533,Costco,National,SKU-1066,EssentialSoft Personal Care 12-ct Collection,Personal Care,389,3.89,8.16,0,0
2025-10-07,INV-71691,Sam's Club,Southwest,SKU-1332,AdvancedFresh Paper Goods 48-ct Collection,Paper Goods,159,4.34,9.59,0.9,0
2025-11-02,INV-53236,Rite Aid,West,SKU-1431,EliteClean Medical Supplies 24-ct Box,Medical Supplies,271,4.74,9.19,0,0
2025-08-10,INV-25630,Dollar General,National,SKU-1722,PureCare Paper Goods 6-ct Pack,Paper Goods,75,3.9,6.12,0,0
2025-09-28,INV-72653,Meijer,Southeast,SKU-1663,PureCare Medical Supplies 24-ct Kit,Medical Supplies,66,31.55,50.19,1.32,0
2025-11-02,INV-56119,Walgreens,Southeast,SKU-1691,PremiumSoft Personal Care 6-ct Bundle,Personal Care,338,5.89,14.01,0,0
2025-08-15,INV-37084,BJ's Wholesale,West,SKU-1529,AdvancedComfort Paper Goods 12-ct Case,Paper Goods,301,16.73,28.91,0,0
2025-11-02,INV-32495,Costco,West,SKU-1920,SuperComfort Paper Goods 48-ct Box,Paper Goods,156,11.46,16.18,0,0
2025-08-06,INV-81489,Amazon,Northeast,SKU-1453,FreshGuard Food & Beverage Kit,Food & Beverage,51,6.13,9.44,0,0
2025-10-04,INV-66400,Whole Foods,Midwest,SKU-1091,PremiumClean Paper Goods 24-ct Box,Paper Goods,319,14.26,20.22,0,0
2025-10-15,INV-53051,H-E-B,Southeast,SKU-1161,ProGuard Paper Goods 12-ct Pack,Paper Goods,397,12.23,25.14,0,0
2025-09-19,INV-24617,Rite Aid,Northeast,SKU-1163,EssentialSoft Food & Beverage 48-ct Bundle,Food & Beverage,423,7.5,12.29,0.2,0
2025-08-06,INV-13359,Rite Aid,West,SKU-1399,MegaClean Health & Wellness Pack,Health & Wellness,417,15.35,35.71,0,0
2025-10-25,INV-70262,Meijer,Southeast,SKU-1430,AdvancedComfort Personal Care 48-ct Collection,Personal Care,104,4.57,12.87,0.4,0
2025-09-23,INV-39067,Wegmans,Midwest,SKU-1299,UltraClean Paper Goods 24-ct Box,Paper Goods,393,10.13,17.37,0,0
2025-09-26,INV-27369,Wegmans,Midwest,SKU-1273,MegaFresh Beauty 36-ct Pack,Beauty,249,7.85,31.43,0,0
2025-09-10,INV-74383,Wegmans,Northeast,SKU-1476,PureMax Personal Care 36-ct Kit,Personal Care,154,6.71,20.53,0.57,13
2025-08-11,INV-89229,Target,Southeast,SKU-1520,UltraFresh Paper Goods 48-ct Pack,Paper Goods,114,14.88,25.25,0,8
2025-08-31,INV-66882,Whole Foods,National,SKU-1473,PremiumFresh Home Goods 24-ct Pack,Home Goods,41,6.07,13.03,0,0
2025-08-08,INV-33809,BJ's Wholesale,Midwest,SKU-1420,EssentialComfort Medical Supplies Case,Medical Supplies,325,10.51,15.0,0,0
2025-10-19,INV-87680,Sam's Club,National,SKU-1271,PureSoft Food & Beverage Pack,Food & Beverage,253,9.92,13.19,0,0
2025-10-17,INV-67310,Meijer,National,SKU-1062,PureComfort Cleaning 36-ct Collection,Cleaning,440,11.18,20.01,0,31
2025-08-13,INV-61041,Meijer,West,SKU-1040,EliteClean Cleaning Box,Cleaning,449,2.66,4.52,0,0
2025-08-17,INV-83890,Meijer,Southeast,SKU-1349,PremiumComfort Personal Care 24-ct Collection,Personal Care,121,9.47,28.23,0,0
2025-08-07,INV-90873,Target,Southwest,SKU-1458,SuperSoft Health & Wellness 24-ct Set,Health & Wellness,194,8.1,15.93,0,0
2025-10-11,INV-82398,Walgreens,West,SKU-1640,PremiumFresh Health & Wellness 36-ct Bundle,Health & Wellness,441,9.97,20.11,0,0
2025-10-31,INV-82928,Amazon,Northeast,SKU-1699,PremiumMax Home Goods 36-ct Case,Home Goods,335,7.69,13.23,0,0
2025-09-24,INV-87236,Amazon,West,SKU-1840,SuperSoft Food & Beverage 36-ct Set,Food & Beverage,44,8.34,12.29,0,0
2025-08-14,INV-59162,Publix,Southeast,SKU-1045,PremiumPlus Home Goods 48-ct Collection,Home Goods,166,8.88,16.25,0,0
2025-10-16,INV-92034,Publix,National,SKU-1377,EssentialFresh Health & Wellness 36-ct Case,Health & Wellness,371,18.36,30.69,0,35
2025-10-25,INV-41041,Whole Foods,Southwest,SKU-1149,PremiumComfort Paper Goods 6-ct Kit,Paper Goods,467,5.07,7.48,0,0
2025-08-19,INV-99360,Kroger,Midwest,SKU-1405,PurePlus Personal Care 24-ct Bundle,Personal Care,224,8.95,29.66,1.12,0
2025-10-30,INV-60140,Kroger,National,SKU-1376,PurePlus Paper Goods 48-ct Bundle,Paper Goods,204,4.63,8.09,0,0
2025-09-21,INV-48248,Rite Aid,Midwest,SKU-1038,MegaSoft Health & Wellness 48-ct Collection,Health & Wellness,304,13.65,32.38,0,0
2025-09-27,INV-40017,CVS,Northeast,SKU-1564,AdvancedClean Home Goods 12-ct Collection,Home Goods,486,32.38,75.42,1.92,0
2025-08-13,INV-62049,Publix,West,SKU-1142,SuperShield Personal Care 6-ct Collection,Personal Care,384,12.8,28.74,0,0
2025-09-04,INV-54966,Costco,Northeast,SKU-1118,EssentialMax Home Goods 24-ct Box,Home Goods,432,29.14,49.07,0,0
2025-08-24,INV-64712,CVS,National,SKU-1502,MegaFresh Food & Beverage 48-ct Set,Food & Beverage,114,4.8,7.37,0,0
2025-10-29,INV-90788,Amazon,West,SKU-1112,ProClean Home Goods 24-ct Case,Home Goods,461,30.48,70.7,0,0
2025-09-18,INV-56900,H-E-B,Northeast,SKU-1526,EssentialBright Food & Beverage 24-ct Collection,Food & Beverage,50,8.52,13.27,0,0
2025-09-08,INV-73975,Albertsons,National,SKU-1101,EssentialCare Paper Goods 6-ct Case,Paper Goods,469,9.17,15.55,0.27,18
2025-09-23,INV-37099,Kroger,Northeast,SKU-1900,EssentialBright Health & Wellness 36-ct Kit,Health & Wellness,132,5.37,11.5,0,0
2025-09-05,INV-61298,Albertsons,Northeast,SKU-1864,AdvancedMax Personal Care 6-ct Box,Personal Care,347,10.3,26.51,1.37,0
2025-11-01,INV-56450,Walmart,Midwest,SKU-1525,ElitePlus Health & Wellness 12-ct Case,Health & Wellness,356,11.86,25.75,0,0
2025-10-13,INV-46381,Walmart,Northeast,SKU-1390,EliteMax Cleaning 48-ct Case,Cleaning,445,10.5,25.33,0,0
2025-10-05,INV-95901,Dollar General,National,SKU-1721,PurePlus Medical Supplies 6-ct Pack,Medical Supplies,494,5.55,9.85,0.43,0
2025-09-09,INV-64381,H-E-B,Northeast,SKU-1920,SuperComfort Paper Goods 48-ct Box,Paper Goods,472,11.46,16.34,0,0
2025-09-03,INV-60929,H-E-B,Southeast,SKU-1789,MegaGuard Cleaning Collection,Cleaning,96,2.32,5.86,0.83,0
2025-10-20,INV-94271,Publix,National,SKU-1482,FreshComfort Personal Care 12-ct Kit,Personal Care,115,2.32,5.69,0,0
2025-09-07,INV-51118,Wegmans,Midwest,SKU-1835,EliteBright Medical Supplies 48-ct Bundle,Medical Supplies,48,8.73,13.64,0,0
2025-09-12,INV-19973,Kroger,Northeast,SKU-1401,ProPlus Cleaning Bundle,Cleaning,456,10.91,24.13,0,0
2025-09-13,INV-78516,Meijer,Northeast,SKU-1759,MegaSoft Beauty Case,Beauty,134,11.16,24.58,0.51,0
2025-10-04,INV-17748,CVS,Midwest,SKU-1820,MegaCare Food & Beverage 24-ct Bundle,Food & Beverage,62,6.78,9.0,0,0
2025-10-12,INV-21266,Family Dollar,Northeast,SKU-1784,SuperPlus Paper Goods Box,Paper Goods,261,9.22,12.63,0,0
2025-10-10,INV-74692,Rite Aid,Southwest,SKU-1271,PureSoft Food & Beverage Pack,Food & Beverage,245,9.92,13.69,1.94,18
2025-10-08,INV-26768,Albertsons,Midwest,SKU-1733,EliteMax Beauty 48-ct Collection,Beauty,178,3.47,12.22,0,0
2025-10-05,INV-19467,Publix,Southeast,SKU-1170,FreshClean Home Goods 12-ct Collection,Home Goods,163,14.66,30.74,0,0
2025-10-29,INV-21024,Whole Foods,Southeast,SKU-1919,EssentialCare Cleaning Collection,Cleaning,248,2.76,5.69,0,0
2025-10-17,INV-99497,Dollar General,Northeast,SKU-1948,PureGuard Food & Beverage Box,Food & Beverage,53,9.74,13.54,1.33,0
2025-08-07,INV-50591,BJ's Wholesale,West,SKU-1834,FreshGuard Health & Wellness 24-ct Case,Health & Wellness,301,20.23,44.61,0.9,0
2025-10-28,INV-62009,Family Dollar,West,SKU-1728,AdvancedBright Beauty 48-ct Box,Beauty,375,15.8,40.78,0,0
2025-08-10,INV-13632,H-E-B,Southwest,SKU-1266,SuperPlus Personal Care 6-ct Pack,Personal Care,247,7.38,21.83,0,0
2025-10-10,INV-95139,Amazon,West,SKU-1029,EssentialBright Food & Beverage 36-ct Kit,Food & Beverage,257,1.47,2.28,0,0
2025-09-18,INV-20061,Target,Southeast,SKU-1204,FreshBright Personal Care 6-ct Pack,Personal Care,185,11.19,33.28,0,0
2025-10-17,INV-80362,Publix,Southeast,SKU-1800,ProBright Medical Supplies 24-ct Kit,Medical Supplies,368,9.67,19.9,0,0
2025-08-21,INV-65574,Costco,Northeast,SKU-1144,FreshPlus Health & Wellness Box,Health & Wellness,144,16.26,43.13,0,0
2025-10-15,INV-85243,Target,West,SKU-1816,PremiumBright Cleaning 36-ct Box,Cleaning,296,1.4,3.29,0,0
2025-08-20,INV-88989,Walgreens,Northeast,SKU-1933,EliteSoft Health & Wellness 24-ct Kit,Health & Wellness,204,18.12,39.86,0,23
2025-08-29,INV-41137,Kroger,Midwest,SKU-1888,PureMax Cleaning 36-ct Set,Cleaning,71,7.5,17.09,1.82,0
2025-08-09,INV-51432,CVS,West,SKU-1895,SuperCare Cleaning 6-ct Kit,Cleaning,244,4.8,12.09,0,0
2025-08-19,INV-18348,Whole Foods,Southeast,SKU-1173,MegaMax Beauty 12-ct Collection,Beauty,369,7.32,23.87,0,0
2025-10-04,INV-18642,Rite Aid,Southeast,SKU-1102,MegaMax Personal Care 48-ct Kit,Personal Care,105,6.84,17.99,0,0
2025-08-19,INV-16257,Kroger,National,SKU-1078,UltraSoft Cleaning 12-ct Case,Cleaning,467,4.59,8.98,1.99,0
2025-10-31,INV-39204,BJ's Wholesale,Midwest,SKU-1255,UltraCare Cleaning 48-ct Kit,Cleaning,48,7.62,19.32,0,0
2025-08-09,INV-77148,Publix,National,SKU-1995,PureComfort Personal Care 6-ct Case,Personal Care,431,7.11,17.18,0,0
2025-09-25,INV-41112,Wegmans,Northeast,SKU-1542,PureComfort Personal Care Collection,Personal Care,30,3.58,9.65,0,0
2025-09-07,INV-54328,Kroger,Northeast,SKU-1433,PremiumGuard Home Goods 24-ct Collection,Home Goods,71,15.04,22.2,0,0
2025-10-11,INV-86827,BJ's Wholesale,Northeast,SKU-1318,EssentialFresh Health & Wellness Bundle,Health & Wellness,454,19.23,34.38,1.88,0
2025-09-17,INV-93856,Walmart,Southwest,SKU-1500,EliteCare Health & Wellness 12-ct Collection,Health & Wellness,274,15.67,41.23,0,0
2025-10-01,INV-91696,Albertsons,Southeast,SKU-1533,MegaMax Food & Beverage 36-ct Pack,Food & Beverage,82,5.2,8.69,0,0
2025-08-22,INV-41352,Publix,Southeast,SKU-1454,PremiumShield Beauty 36-ct Set,Beauty,111,16.0,42.01,0,0
2025-08-11,INV-85447,Albertsons,National,SKU-1055,EliteComfort Paper Goods 48-ct Kit,Paper Goods,178,12.61,20.97,0.15,0
2025-10-05,INV-77854,Wegmans,Northeast,SKU-1589,FreshPlus Cleaning 48-ct Case,Cleaning,420,4.05,8.23,0,0
2025-08-22,INV-44121,Dollar General,Northeast,SKU-1335,PureSoft Paper Goods Collection,Paper Goods,345,14.74,20.79,0.95,0
2025-09-13,INV-75557,Meijer,Northeast,SKU-1969,FreshFresh Home Goods Collection,Home Goods,37,11.56,27.55,1.08,0
2025-08-26,INV-73769,Amazon,Southeast,SKU-1335,PureSoft Paper Goods Collection,Paper Goods,495,14.74,22.04,1.32,0
2025-10-13,INV-81243,Kroger,Southwest,SKU-1775,UltraGuard Personal Care 6-ct Collection,Personal Care,435,9.32,17.17,0.64,0
2025-09-02,INV-50609,H-E-B,Southwest,SKU-1329,PremiumBright Personal Care 36-ct Collection,Personal Care,65,12.7,32.0,0,0
2025-09-16,INV-22874,Sam's Club,Northeast,SKU-1716,EliteMax Cleaning 6-ct Box,Cleaning,158,8.54,17.74,0,0
2025-08-10,INV-86477,Sam's Club,Southwest,SKU-1066,EssentialSoft Personal Care 12-ct Collection,Personal Care,163,3.89,7.45,0,0
2025-10-08,INV-81841,Kroger,National,SKU-1197,PremiumGuard Paper Goods 6-ct Pack,Paper Goods,255,14.54,23.27,0,0
2025-09-25,INV-38646,Publix,Northeast,SKU-1561,EssentialBright Home Goods 24-ct Case,Home Goods,239,21.72,36.67,0.6,0
2025-10-10,INV-83132,Target,Southwest,SKU-1993,ProComfort Medical Supplies 48-ct Bundle,Medical Supplies,321,5.15,7.62,0,0
2025-09-01,INV-90582,Amazon,Southwest,SKU-1334,AdvancedMax Cleaning Pack,Cleaning,51,4.38,9.76,0,0
2025-09-16,INV-67477,Kroger,National,SKU-1702,EssentialFresh Beauty 48-ct Box,Beauty,378,14.12,43.9,0,0
2025-10-05,INV-64893,H-E-B,Northeast,SKU-1703,UltraCare Home Goods 24-ct Box,Home Goods,478,35.33,63.09,0,0
2025-09-09,INV-20256,H-E-B,Northeast,SKU-1727,UltraCare Beauty 6-ct Pack,Beauty,75,13.08,41.4,0,0
2025-08-25,INV-23244,Walgreens,Northeast,SKU-1874,PremiumCare Beauty 6-ct Box,Beauty,108,11.51,40.82,0,0
2025-11-03,INV-70279,Albertsons,Northeast,SKU-1178,UltraGuard Health & Wellness 48-ct Set,Health & Wellness,326,24.94,41.99,0,0
2025-08-25,INV-19019,Publix,Southeast,SKU-1905,EliteMax Health & Wellness 12-ct Kit,Health & Wellness,129,7.44,17.05,0,0
2025-09-05,INV-87777,Costco,Northeast,SKU-1676,SuperFresh Beauty 48-ct Collection,Beauty,395,15.69,50.43,0,0
2025-08-26,INV-22741,Whole Foods,Southwest,SKU-1728,AdvancedBright Beauty 48-ct Box,Beauty,191,15.8,36.19,1.89,0
2025-10-28,INV-57532,H-E-B,Southwest,SKU-1993,ProComfort Medical Supplies 48-ct Bundle,Medical Supplies,387,5.15,7.92,1.02,0
2025-08-16,INV-74482,Dollar General,Southwest,SKU-1052,PremiumComfort Personal Care 12-ct Box,Personal Care,52,4.19,8.83,0,0
2025-09-19,INV-18189,Sam's Club,Northeast,SKU-1805,ProMax Cleaning 6-ct Bundle,Cleaning,436,3.77,8.28,0.46,0
2025-08-16,INV-54936,H-E-B,National,SKU-1804,ProFresh Food & Beverage Case,Food & Beverage,189,1.39,1.78,0,0
2025-08-29,INV-92511,Sam's Club,West,SKU-1279,ProComfort Paper Goods 36-ct Set,Paper Goods,34,15.79,24.38,0,0
2025-09-20,INV-42923,Costco,Southeast,SKU-1028,PremiumComfort Personal Care 6-ct Case,Personal Care,497,10.34,31.17,0,0
2025-10-26,INV-11595,H-E-B,National,SKU-1026,MegaBright Medical Supplies 48-ct Kit,Medical Supplies,204,11.74,18.59,0,0
2025-10-13,INV-27751,Kroger,National,SKU-1023,PremiumGuard Health & Wellness 48-ct Case,Health & Wellness,227,8.01,16.47,0,0
2025-09-02,INV-18956,Kroger,Southeast,SKU-1613,SuperCare Health & Wellness 12-ct Bundle,Health & Wellness,140,20.44,41.76,0,0
2025-08-28,INV-16938,Albertsons,National,SKU-1029,EssentialBright Food & Beverage 36-ct Kit,Food & Beverage,72,1.47,2.36,0,0
2025-10-14,INV-76567,Family Dollar,Northeast,SKU-1944,PureCare Cleaning 36-ct Pack,Cleaning,473,6.56,13.01,1.36,0
2025-10-22,INV-10684,Albertsons,West,SKU-1612,MegaComfort Medical Supplies 12-ct Bundle,Medical Supplies,231,24.04,42.49,0,0
2025-09-04,INV-50728,Dollar General,National,SKU-1725,SuperBright Health & Wellness 6-ct Set,Health & Wellness,331,12.09,31.06,0,0
2025-10-01,INV-71687,Family Dollar,West,SKU-1588,FreshGuard Food & Beverage 48-ct Bundle,Food & Beverage,82,5.84,9.05,0,11
2025-09-14,INV-73657,Publix,Southeast,SKU-1872,AdvancedComfort Home Goods 36-ct Pack,Home Goods,96,14.09,28.51,0,0
2025-09-18,INV-18080,Target,Southeast,SKU-1869,FreshBright Cleaning 24-ct Case,Cleaning,461,9.12,19.21,0.77,0
2025-09-15,INV-90575,Costco,Southwest,SKU-1781,EliteGuard Paper Goods 12-ct Box,Paper Goods,411,10.59,20.34,1.09,0
2025-09-06,INV-44750,Dollar General,National,SKU-1725,SuperBright Health & Wellness 6-ct Set,Health & Wellness,345,12.09,28.79,0,0
2025-10-09,INV-44728,CVS,Northeast,SKU-1815,ProGuard Beauty 48-ct Bundle,Beauty,406,8.06,20.11,0,0
2025-09-12,INV-91968,Dollar General,Southeast,SKU-1761,PureGuard Home Goods 36-ct Kit,Home Goods,384,18.01,29.35,0,0
2025-10-09,INV-97380,H-E-B,West,SKU-1683,UltraBright Food & Beverage 12-ct Kit,Food & Beverage,385,9.51,15.07,0,0
2025-08-08,INV-30569,Walmart,Northeast,SKU-1297,PureCare Medical Supplies 6-ct Kit,Medical Supplies,40,10.96,21.35,1.51,0
2025-09-18,INV-40966,Walmart,Southwest,SKU-1805,ProMax Cleaning 6-ct Bundle,Cleaning,353,3.77,8.75,0,0
2025-09-04,INV-92241,Kroger,Midwest,SKU-1718,FreshClean Paper Goods 36-ct Set,Paper Goods,216,12.84,26.41,0,0
2025-11-01,INV-27636,Walmart,Midwest,SKU-1355,FreshBright Food & Beverage 12-ct Bundle,Food & Beverage,382,1.3,1.87,0,0
2025-08-10,INV-35400,CVS,West,SKU-1280,EssentialPlus Beauty 12-ct Pack,Beauty,446,6.82,18.08,0,0
2025-09-08,INV-58562,Wegmans,Northeast,SKU-1580,UltraMax Personal Care 24-ct Set,Personal Care,143,6.8,22.06,0,2
2025-10-17,INV-57560,Dollar General,Northeast,SKU-1816,PremiumBright Cleaning 36-ct Box,Cleaning,454,1.4,3.19,0,0
2025-08-14,INV-54524,Target,Southeast,SKU-1281,FreshPlus Food & Beverage 6-ct Bundle,Food & Beverage,145,7.94,9.94,0,0
